feature_ID,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class16S,Confidence,Domain16S,Family16S,Genus16S,Order16S,Phylum16S,Species16S
eb13462febdd58d07fca6b0f1c27fcd4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9968601,Bacteria,Thiotrichaceae,uncultured,Thiotrichales,Proteobacteria,uncultured marine bacterium
eb1bc20422e4cf81454683dafcef3df4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.9999774,Bacteria,NA,NA,NA,Margulisbacteria,NA
eb20bb4c322bbf3e11ae3e79c1ec1cb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.840849,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,Prochlorococcus sp. MIT 0603
eb36cb10327c72ee51a9f4458d24262b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,Gammaproteobacteria,0.9840822,Bacteria,Coxiellaceae,Coxiella,Coxiellales,Proteobacteria,NA
eb3ca0ca2ba3e695d33ab1f4855c9ad5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9937403,Bacteria,NA,NA,NA,Proteobacteria,NA
eb524a76934a95c1f2f7c2c5d848fb5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9999996,Bacteria,Bacteriovoracaceae,NA,Bdellovibrionales,Proteobacteria,NA
eb525af818efa22ae53984cb31ecb7d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fibrobacteria,0.99994,Bacteria,Fibrobacteraceae,uncultured,Fibrobacterales,Fibrobacteres,uncultured deep-sea bacterium
eb80b654bdc0095f54b035a7d62a538b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.842141,Bacteria,NA,NA,NA,Proteobacteria,NA
eb81a3b840267da9aaeb0272cca07292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7505376,Bacteria,uncultured bacterium,uncultured bacterium,Ga0077536,Proteobacteria,uncultured bacterium
eba8c738cbf74a9fd32f123b2d8b624f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.9999917,Bacteria,NA,NA,NA,Marinimicrobia (SAR406 clade),NA
ebc201603554b6596aba756d722fdd39,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9908594,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ebc85871b621c1351d0290fd472ee241,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7647659,Bacteria,NA,NA,NA,Proteobacteria,NA
ebcdf07d33cd49d10c97ddc43feefaf0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9966578,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ebd74b99b52815cf9fdf9c133fa78fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,1,Bacteria,Cyanobiaceae,NA,Synechococcales,Cyanobacteria,NA
ebdae13c5577cbd43a4930f0c20ef67a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.8959998,Bacteria,Cryomorphaceae,uncultured,Flavobacteriales,Bacteroidetes,marine metagenome
ebde3e9fd49fb3eec9c9005732564dd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7358574,Bacteria,Saccharospirillaceae,uncultured,Oceanospirillales,Proteobacteria,uncultured Oceanospirillaceae bacterium
ebe18321a9ee620a40651abfa86ba90d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9998425,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ebe30fe3f636bb4847d4b928e1e8c0f9,0,30,0,0,0,0,30,0,0,0,0,0,93,0,0,0,0,0,36,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,metagenome,0.7479009,Bacteria,metagenome,metagenome,metagenome,Marinimicrobia (SAR406 clade),metagenome
ebe348e314ec5f1b9dcfb0649f6f416d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Babeliae,0.999312,Bacteria,NA,NA,Babeliales,Dependentiae,NA
ebed9c408421f1e68510e728e8a496c7,0,23,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9997506,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ebee399d5440cb0099d9bc70a9ee79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9862545,Bacteria,uncultured gamma proteobacterium HF0200_24F15,uncultured gamma proteobacterium HF0200_24F15,UBA10353 marine group,Proteobacteria,uncultured gamma proteobacterium HF0200_24F15
ebf768152b32ab962d5b2c3d4ad92368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,TK17,0.9038667,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Chloroflexi,uncultured bacterium
ec0e6c467f506d49e9f9e92d5ed92a9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9727989,Bacteria,Saccharospirillaceae,uncultured,Oceanospirillales,Proteobacteria,NA
ec17da0d71ca0575a513ff84687ea715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9987216,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ec1c5707620ad4e8be1eab5b4211123f,0,0,0,0,0,0,0,0,23,0,0,0,0,40,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,64,14,0,0,28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.8899829,Bacteria,NS9 marine group,uncultured marine bacterium,Flavobacteriales,Bacteroidetes,uncultured marine bacterium
ec24992fc3cdcccc3b598f6f34c6f664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.7427555,Bacteria,unidentified marine bacterioplankton,unidentified marine bacterioplankton,uncultured,Proteobacteria,unidentified marine bacterioplankton
ec2e507262732b739b2a87aa7d355501,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrospinia,0.8720252,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,metagenome
ec2f55092bbb992f6751ee67d66bdaf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Gammaproteobacteria,0.7942428,Bacteria,Rhodanobacteraceae,Dyella,Xanthomonadales,Proteobacteria,NA
ec387af2c4d8dc34837b366cd82dad8d,0,0,0,30,0,0,0,0,34,0,0,0,0,64,0,0,0,0,0,87,0,0,0,0,0,0,52,0,0,0,0,37,29,0,0,0,29,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Marinimicrobia bacterium SCGC AAA003-E22,0.9670548,Bacteria,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium SCGC AAA003-E22
ec38afc0cd2325d6f0cbd9d61bffd0f9,0,248,80,0,0,0,159,33,0,0,0,0,181,53,0,0,0,0,177,50,0,0,0,0,271,0,0,0,0,0,67,20,0,0,0,0,84,57,0,0,0,103,36,0,0,0,0,108,26,0,0,0,0,15,0,0,0,0,0,77,76,0,0,0,0,346,145,92,0,0,0,Gammaproteobacteria,0.9779272,Bacteria,uncultured marine microorganism,uncultured marine microorganism,UBA10353 marine group,Proteobacteria,uncultured marine microorganism
ec3b93ef89a97c884b9459a529fc47ae,0,0,27,10,0,0,0,45,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,38,52,8,0,0,19,51,34,16,0,0,12,44,8,0,0,0,46,4,0,0,0,0,30,35,9,0,0,0,0,18,47,11,0,0,Deltaproteobacteria,0.947282,Bacteria,uncultured marine bacterium,uncultured marine bacterium,Bradymonadales,Proteobacteria,uncultured marine bacterium
ec4ae6fb42be2771f4efbde8c024a282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9999981,Bacteria,NA,NA,OM182 clade,Proteobacteria,NA
ec4b4e2d8db2b438073032849d8882de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7469279,Bacteria,Unknown Family,NA,Gammaproteobacteria Incertae Sedis,Proteobacteria,NA
ec4d52344f8636daec283c146471cb1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinimicrobia bacterium SCGC AAA003-L08,0.9305226,Bacteria,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium SCGC AAA003-L08
ec4f0441528dcb64d8d34e3fbe561622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9987081,Bacteria,Francisellaceae,uncultured,Francisellales,Proteobacteria,uncultured marine bacterium
ec5626ab313865000516aa49ba66ef94,0,35,84,40,0,0,80,67,33,0,0,0,0,35,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,58,73,17,0,0,0,126,76,39,0,0,52,50,0,0,0,0,32,47,0,0,0,0,39,0,0,0,0,0,79,65,53,0,0,0,21,84,74,25,0,0,Bacteroidia,0.8310814,Bacteria,Flavobacteriaceae,NS4 marine group,Flavobacteriales,Bacteroidetes,uncultured Bacteroidetes bacterium
ec58e5c4c75347b715e73103173b547d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phycisphaerae,1,Bacteria,Phycisphaeraceae,JL-ETNP-F27,Phycisphaerales,Planctomycetes,NA
ec5abb37adde7ee86824a73040f96900,0,34,40,29,0,0,53,91,59,0,0,0,10,77,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,54,47,25,0,0,54,39,0,0,0,0,7,22,0,0,0,0,41,0,0,0,0,0,14,52,29,0,0,0,0,0,14,17,0,0,Thermoplasmata,0.9691472,Archaea,uncultured marine archaeon DCM6515,uncultured marine archaeon DCM6515,Marine Group II,Euryarchaeota,uncultured marine archaeon DCM6515
ec6899b98c777199ee9c52eaaf2672a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.8544989,Bacteria,Spongiibacteraceae,BD1-7 clade,Cellvibrionales,Proteobacteria,NA
ec7d7215a80112f1694c7cd4110e9492,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,Deltaproteobacteria,0.9707591,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ec80c38f5e6aff88b96106eea513f03d,0,0,24,0,0,0,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,0,0,37,39,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,0,0,0,0,39,35,42,0,0,0,Gammaproteobacteria,0.9998144,Bacteria,Colwelliaceae,Colwellia,Alteromonadales,Proteobacteria,NA
ec819e878e0ffa393acccca4bd2e4f83,0,9,18,19,0,0,18,7,2,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,3,6,0,0,0,5,6,10,0,0,4,16,0,0,0,0,8,14,0,0,0,0,19,0,0,0,0,0,0,12,5,0,0,0,0,0,10,9,0,0,Deltaproteobacteria,0.8778187,Bacteria,NA,NA,NA,Proteobacteria,NA
ec92441bc389222d12961caf7dadc048,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.7730247,Bacteria,Clade II,NA,SAR11 clade,Proteobacteria,NA
eca1ddf81bb7bd341d6649c912ce661e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7658752,Bacteria,Pseudoalteromonadaceae,uncultured,Alteromonadales,Proteobacteria,uncultured Pseudoalteromonadaceae bacterium
eca227d32c7754cc918465180a11823b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9148029,Bacteria,Magnetospiraceae,Magnetospira,Rhodospirillales,Proteobacteria,NA
eca586b61f180db5de1392dac1951948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiritimatiellae,0.9792654,Bacteria,NA,NA,WCHB1-41,Kiritimatiellaeota,NA
eca70c705842075517ba0fb379790869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.9904809,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,NA
ecafd3c57116f95d11c90276b93ace78,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,Alphaproteobacteria,0.9920687,Bacteria,Hyphomonadaceae,uncultured,Caulobacterales,Proteobacteria,NA
ecb9e2a5b6ac5fe153bf2436e78dbe51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9163961,Bacteria,Magnetospiraceae,uncultured,Rhodospirillales,Proteobacteria,NA
ecbb4ab87e9cbfbbd8239a5da7621cca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,uncultured bacterium,0.9991637,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Margulisbacteria,uncultured bacterium
ecbdd2dee41433b82a3e7999361d8011,0,0,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9414328,Bacteria,Clade I,Clade Ib,SAR11 clade,Proteobacteria,NA
ecc3f26f566230869d0ec543c505cd17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9962119,Bacteria,NA,NA,NA,Proteobacteria,NA
ecd15dda0e78f008a0bb75d9c88ffe29,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9999989,Bacteria,Bacteriovoracaceae,NA,Bdellovibrionales,Proteobacteria,NA
ecd5a2a6d207ec8b01ebf330468f54fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.9999989,Bacteria,Flavobacteriaceae,NA,Flavobacteriales,Bacteroidetes,NA
ecdfac30877f9c4c81f808eee22fe64c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9953569,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
ece426bfb216a532e2676754c5bf1d06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9340239,Bacteria,bacterium associated with Parathyasira sp.,bacterium associated with Parathyasira sp.,SAR324 clade(Marine group B),Proteobacteria,bacterium associated with Parathyasira sp.
